periodos,zona,viajeros_nacional,viajeros_andalucia,viajeros_aragon,viajeros_asturias,viajeros_balears,viajeros_canarias,viajeros_cantabria,viajeros_castilla_leon,viajeros_castilla_mancha,viajeros_cataluña,viajeros_valencia,viajeros_extremadura,viajeros_galicia,viajeros_madrid,viajeros_murcia,viajeros_navarra,viajeros_pais_vasco,viajeros_rioja,viajeros_ceuta,viajeros_melilla,pernoc_total_nacional,pernoc_andalucia,pernoc_aragon,pernoc_asturias,pernoc_balears,pernoc_canarias,pernoc_cantabria,pernoc_castilla_leon,pernoc_castilla_mancha,pernoc_cataluña,pernoc_valencia,pernoc_extremadura,pernoc_galicia,pernoc_madrid,pernoc_murcia,pernoc_navarra,pernoc_paisvasco,pernoc_rioja,pernoc_ceuta,pernoc_melilla
2019M04,08 Barcelona,100,8.15,2.97,0.87,2.82,1.62,0.79,1.73,1.29,42.21,6.77,0.87,2.36,18.62,1.24,1.04,5.76,0.73,0.09,0.07,100,8.59,2.71,0.95,2.72,1.67,0.79,2.28,1.3,42.71,7.41,1.06,2.87,16.04,1.12,0.92,5.76,0.95,0.09,0.06
2019M04,17 Girona,100,3.04,0.95,0.27,1.56,0.51,0.3,0.97,0.63,79.54,3.17,0.3,1.36,3.52,0.56,0.58,2.55,0.08,0.1,0,100,4.44,0.81,0.53,1.73,0.95,0.5,2.76,0.5,67.08,5.29,0.86,2.14,6.09,0.84,2.17,3.05,0.06,0.19,0
2019M04,46 Valencia/València,100,9.09,2.66,1.33,2.12,0.9,0.95,3.21,4.53,15.7,21.19,0.92,2.22,25.46,3.42,1.16,3.97,0.85,0.16,0.15,100,8.23,2.19,2.6,1.85,0.92,0.87,4,4.08,13.14,21.83,0.95,2.9,25.2,2.78,1.53,5.57,0.98,0.12,0.26
2019M04,28 Madrid,100,13.35,2.63,2.79,1.87,2.83,2.82,5.21,3.17,14.78,9.5,2.75,5.29,20.39,2.96,1.91,6.25,0.92,0.27,0.31,100,14.2,2.38,2.68,2.43,3.31,2.67,4.87,2.75,14.79,9.17,2.43,5.93,20.1,2.75,1.74,6.31,0.87,0.3,0.31
2019M03,29 Málaga,100,54.66,0.72,0.75,1.18,1.23,0.44,1.83,2.57,5.33,3.34,2.07,1.45,17.85,1.72,0.4,1.94,0.3,0.82,1.4,100,45.89,0.95,1.02,1.46,1.46,0.51,2.9,2.22,6.56,3.84,2.61,3.58,20.52,1.08,0.78,3,0.37,0.45,0.82
2019M03,41 Sevilla,100,39.96,1.37,1.46,1.48,2.28,0.53,3.21,3.6,8.81,5.33,3.51,2.23,21.03,1.71,0.78,2.02,0.3,0.34,0.07,100,34.97,1.6,1.92,1.8,2.64,0.62,3.77,4.12,8.44,5.99,3.1,2.31,22.88,1.67,0.93,2.59,0.31,0.26,0.08
2019M03,"07 Balears, Illes",100,10.82,2.35,2,35.95,0.62,1.46,1.84,0.88,14.1,4.26,0.7,2.91,19.15,0.49,0.6,1.67,0.14,0.06,0,100,16.41,3.72,2.2,27.39,1.21,1.92,2.37,1.03,13.52,3.51,0.7,2.47,19.96,0.35,0.91,2.22,0.09,0.04,0
2019M03,08 Barcelona,100,9,2.57,1.18,2.52,2.01,0.71,1.93,1.25,41.56,7.63,0.78,2.53,17.51,1.04,1.43,5.58,0.63,0.11,0.04,100,11.48,2.18,1.17,2.76,2.15,1.12,2.62,1.76,37.95,7.49,0.73,3.29,16.41,1.04,1.49,5.4,0.81,0.09,0.06
2019M03,17 Girona,100,3.32,0.34,0.47,0.54,0.76,0.37,0.85,0.58,80.23,3.45,0.12,1.54,4.79,0.93,0.41,1.19,0.08,0.02,0.01,100,7.25,0.28,1.88,0.89,1.33,0.65,2.06,0.84,64.49,5.56,0.31,2.89,6.72,1.74,0.85,2.14,0.06,0.05,0.02
2019M03,46 Valencia/València,100,8.65,3.4,1.21,1.95,0.89,0.93,2.75,5.11,15.86,23.22,1.28,2.13,23.02,4.05,1.05,3.69,0.62,0.08,0.1,100,9.89,4.13,2.95,1.89,1.25,0.73,3.75,4.07,13.68,21.1,1.24,3.39,21.85,3.19,1.31,4.72,0.55,0.08,0.24
2019M03,28 Madrid,100,14.25,2.63,2.8,2.08,3.14,1.82,5.01,3.34,15.25,9.18,2.68,4.86,21.66,2.83,1.76,5.24,1,0.2,0.25,100,14.82,2.4,2.83,2.19,3.87,1.82,4.86,3.05,14.88,8.98,2.56,5.62,21.18,2.61,1.68,5.2,0.99,0.22,0.24
2019M02,29 Málaga,100,62.99,0.86,0.62,1.18,1.13,0.68,1.38,1.83,3.85,3.42,1.59,1.3,14.55,1.13,0.45,1.55,0.27,0.66,0.55,100,50.42,1.53,1.41,1.04,1.31,1.46,1.99,1.6,3.69,3.6,1.69,3.3,21.27,0.98,0.86,2.69,0.27,0.48,0.41
2019M02,41 Sevilla,100,43.89,1.17,1.21,1.89,2.02,0.33,2.52,3.28,9.59,4.41,3.24,1.55,19.71,1.63,0.43,2.37,0.22,0.43,0.12,100,38.01,1.39,1.5,2.16,2.76,0.37,2.96,3.75,10.19,5.31,2.89,1.93,20.81,2.06,0.52,2.64,0.28,0.37,0.11
2019M02,"07 Balears, Illes",100,6.97,1.76,1.3,42.02,1.43,1.17,2.02,0.58,15.32,7.02,0.24,1.92,13.36,1.7,1.2,0.78,1.15,0.03,0.03,100,8.71,1.56,0.83,33.64,2.33,1.59,1.58,0.49,16.56,7.48,0.33,4.36,11.92,3.31,2.38,0.76,2.1,0.02,0.03
2019M02,08 Barcelona,100,7.8,2.55,1.79,2.83,1.59,0.72,1.96,1.37,42.14,8.08,0.79,2.43,18.14,1.13,0.98,5.04,0.54,0.07,0.06,100,8.9,2.61,1.6,2.79,1.66,0.9,2.14,1.64,38.76,8.13,0.82,2.8,19.56,1.21,0.97,4.92,0.47,0.08,0.05
2019M02,17 Girona,100,1.67,0.54,0.24,1.52,0.29,0.06,0.69,0.43,84.29,3.33,0.08,1.09,4.09,0.37,0.04,1.1,0.15,0.01,0.01,100,3.06,0.45,0.57,1.35,0.32,0.05,1.15,0.55,79.24,5.25,0.08,2,4.51,0.26,0.05,0.96,0.13,0.01,0.01
2019M02,46 Valencia/València,100,10.13,2.91,0.91,2.32,1.27,0.72,2.02,4.13,14.82,28.4,0.73,2.6,19.59,4.63,0.6,3.56,0.5,0.05,0.12,100,10.15,2.84,1.08,3.46,1.72,0.65,2.32,4.13,14.7,23.21,0.76,5.04,20.15,4.08,0.6,4.08,0.6,0.06,0.37
2019M02,28 Madrid,100,15.95,2.62,2.6,2.38,3.2,1.7,5.04,3.98,15.22,8.92,2.5,4.32,20.61,2.78,1.81,4.79,1.03,0.3,0.25,100,16.56,2.37,2.72,2.53,3.8,1.66,4.92,3.54,14.97,9.01,2.51,4.43,20.52,2.61,1.66,4.6,1.02,0.35,0.24
2019M01,29 Málaga,100,53.74,1.18,1.3,1.83,1.44,0.54,1.44,1.81,4.5,3.11,1.38,2.81,17.68,1.9,0.56,2.24,0.23,1.35,0.97,100,42.23,2.41,2.58,2.52,1.28,0.9,1.5,1.62,4.48,2.4,1.12,7.41,21.33,1.24,1.2,3.7,0.31,1.07,0.71
2019M01,41 Sevilla,100,43.69,1.51,1.51,1.73,2.12,0.52,3.39,2.69,6.93,4.63,3.89,1.76,20.7,1.46,0.44,2.14,0.28,0.52,0.09,100,36.71,1.76,1.86,2.41,2.9,0.66,3.55,2.88,7.86,5.24,4.03,2.16,22.65,1.44,0.54,2.38,0.41,0.45,0.1
2019M01,"07 Balears, Illes",100,4.18,0.9,1.34,32.84,0.75,0.78,1.41,0.76,17.56,8.4,0.32,1.77,24.82,1.48,0.53,1.65,0.19,0.08,0.23,100,5.29,1.01,1.07,31.74,1.08,0.76,0.93,0.93,18.42,7.55,0.57,1.84,24.55,1.2,0.67,1.85,0.28,0.04,0.22
2019M01,08 Barcelona,100,7.83,2.49,0.93,2.95,1.75,0.75,1.62,1.44,45.29,7.07,0.79,2.27,17.17,1.66,0.89,4.33,0.52,0.17,0.1,100,9.2,2.32,1.1,2.98,2.05,0.76,1.78,1.66,41.73,6.88,0.91,3.13,18.03,1.54,0.93,4.28,0.46,0.14,0.12
2019M01,17 Girona,100,1.04,0.88,0.12,0.62,0.34,0.1,0.34,0.66,84.03,4.31,0.24,0.74,5.19,0.54,0.33,0.36,0.15,0.01,0.02,100,1.24,2.34,0.09,0.96,2.42,0.07,0.69,0.69,75,6.06,0.24,1.72,6.17,1.46,0.33,0.39,0.13,0,0.01
2019M01,46 Valencia/València,100,10.12,3,1.19,2.76,0.99,0.58,2.6,4.35,15.28,27.6,0.9,2.36,18.88,3.31,1.04,3.93,0.85,0.1,0.16,100,10.31,3.71,1.24,3.47,1.43,0.67,2.87,3.99,14.61,23.81,0.84,3.83,19.58,3.2,1.21,3.77,0.89,0.12,0.45
2019M01,28 Madrid,100,15.57,2.76,2.49,2.5,3.45,1.82,4.97,3.65,13.4,9.42,2.66,4.59,21.63,2.98,1.37,5.22,1.09,0.25,0.17,100,16.52,2.63,2.63,2.86,3.91,1.82,4.54,3.13,13.62,8.87,2.52,4.88,21.68,2.9,1.24,4.83,0.96,0.27,0.2
2018M12,29 Málaga,100,54.87,1.3,1.14,1.1,1.76,0.93,1.79,1.83,5.36,3.56,1.37,2.39,15.38,1.52,0.58,2.18,0.21,1.22,1.53,100,44.79,2.79,2.43,1.11,2.51,1.3,2.9,1.75,5.74,3.46,1.14,6.3,15.58,1.24,0.78,3.96,0.22,0.88,1.11
2018M12,41 Sevilla,100,42.24,0.97,1.11,1.54,1.9,0.99,3.18,3.59,6.57,6.03,4.55,1.41,20.53,1.78,0.63,2.04,0.35,0.46,0.16,100,34.5,1.48,1.3,1.99,2.4,1.09,3.9,3.82,8.35,7.18,3.56,1.77,21.95,1.94,0.87,2.89,0.41,0.44,0.16
2018M12,"07 Balears, Illes",100,5.52,1.03,0.49,46.96,0.84,1.14,1.9,1.32,11.37,5.62,0.52,1.59,18.02,1.12,0.53,1.52,0.31,0.22,0,100,7.77,1.11,0.93,42.71,1.32,1.1,2.15,1.53,12.11,5.97,0.49,1.45,17.62,0.97,0.51,1.75,0.29,0.23,0
2018M12,08 Barcelona,100,7.23,2.78,0.8,2.74,1.41,0.53,1.62,1.43,45.44,7.11,0.69,2.01,16.76,1.16,1.11,6.1,0.73,0.1,0.22,100,7.78,2.64,0.91,3.06,1.61,0.54,1.83,1.74,41.63,7.26,0.77,2.56,17.67,1.24,1.1,6.67,0.72,0.1,0.18
2018M12,17 Girona,100,1.14,0.47,0.06,0.78,0.51,0.18,1.35,1.39,87.03,2.89,0.06,0.3,2.64,0.18,0.18,0.74,0.05,0.04,0,100,1.18,0.41,0.04,1.16,1.01,0.13,2.45,1.1,84.28,3.05,0.06,0.45,2.97,0.22,0.18,1.18,0.05,0.08,0
2018M12,46 Valencia/València,100,9.31,2.78,1.96,2.19,1.16,0.52,2.12,3.81,13.53,31.25,0.59,1.6,20.83,3.96,0.68,3.27,0.35,0.07,0.02,100,9.25,2.57,2.47,2.84,1.3,0.59,2.8,3.9,13.82,26.17,0.61,2.04,22.46,3.41,0.96,4.19,0.47,0.06,0.1
2018M12,28 Madrid,100,15.38,2.67,2.91,2.36,2.94,1.81,5.4,3.92,11.16,9.75,2.84,4.03,22.96,3.29,1.71,5.19,1.1,0.33,0.27,100,16.59,2.48,2.88,2.63,3.59,1.9,4.71,3.18,11.31,9.13,2.54,4.47,22.4,3.09,1.82,5.61,1.03,0.35,0.31
2018M11,29 Málaga,100,54.14,1.15,1.22,1.43,2.19,0.43,1.83,2.23,6.79,3.18,2,2.37,15.02,1.6,0.42,2.09,0.17,0.93,0.82,100,44.97,2.15,1.59,1.62,2.19,2.09,2.72,1.85,6.73,3.17,1.92,7.26,14.96,1.23,0.47,3.13,0.22,1.05,0.69
2018M11,41 Sevilla,100,40.5,1.38,1.38,1.57,2.19,0.71,3.57,3.3,7.79,5.45,3.15,1.82,21.53,2.03,0.69,2.12,0.31,0.32,0.2,100,33.46,1.65,1.63,2.14,2.51,0.88,4.5,3.83,8.76,6.9,2.81,2.09,22.52,2.08,0.8,2.63,0.34,0.31,0.18
2018M11,"07 Balears, Illes",100,5.18,1.42,0.82,35.81,1.15,0.93,1.08,1.23,17.64,7.04,0.53,3.03,19.3,1.61,0.82,2.11,0.14,0.08,0.1,100,4.39,1.05,0.83,31.41,2.19,1.78,1.58,1.38,21.54,6,0.36,3.94,16.31,1.93,1.11,3.98,0.12,0.04,0.05
2018M11,08 Barcelona,100,6.87,2.89,0.9,3.43,1.79,0.77,2.42,1.74,37.14,7.41,0.69,2.83,21.23,1.55,1.13,5.99,0.74,0.05,0.46,100,7.77,2.74,1.02,3.43,2.01,0.8,2.57,1.89,33.94,7.77,0.85,3.3,21.92,1.67,1.12,6.05,0.71,0.04,0.38
2018M11,17 Girona,100,3.44,0.49,0.43,1.19,0.4,0.13,0.64,0.33,82.07,3.58,0.3,0.96,3.33,0.47,0.73,1.38,0.08,0.05,0,100,4.51,0.51,0.7,1.98,1.06,0.13,1.01,0.34,73.15,5.64,0.36,3.09,4.32,0.43,0.57,2.04,0.06,0.08,0
2018M11,46 Valencia/València,100,9.36,2.33,0.9,2.48,1.01,0.65,2.87,3.93,15.29,26.69,0.73,2.93,21.43,3.97,1.17,3.51,0.55,0.13,0.07,100,8.92,2.09,1.02,3.32,1.09,0.79,3.83,3.78,16.33,22.03,1.14,3.15,21.72,3.4,1.5,4.9,0.65,0.19,0.14
2018M11,28 Madrid,100,14.7,2.95,2.67,2.47,3.47,1.88,5.39,3.67,13,9.11,2.67,4.73,20.47,3.57,1.88,5.6,1.09,0.32,0.36,100,15.31,2.72,2.75,2.58,4.1,1.89,4.84,3.09,12.78,8.87,2.46,5.15,20.72,3.59,1.85,5.7,0.95,0.34,0.3
2018M10,29 Málaga,100,54.61,1.19,1.45,1.12,1.49,1.26,2.52,2.14,4.99,3.52,2.04,2.09,15.08,1.75,0.44,2.14,0.27,1.18,0.73,100,47.87,1.19,1.99,1.05,1.87,2.08,3.55,2.83,4.9,3.5,2.61,3.41,15.82,1.37,0.69,3.13,0.41,1.02,0.7
2018M10,41 Sevilla,100,39.61,1.63,1.31,1.41,2.82,0.87,3.82,2.39,8.45,6.35,2.98,1.97,20.82,1.9,0.52,2.28,0.31,0.39,0.19,100,35.09,1.96,1.61,1.48,3.35,1.02,4,2.51,8.83,7.57,2.9,2.21,21.42,1.85,0.56,2.72,0.37,0.35,0.21
2018M10,"07 Balears, Illes",100,12.32,3.75,0.93,37.07,0.67,0.47,1.61,0.71,14.44,5.7,0.36,1.81,14.48,1.12,0.82,3.4,0.18,0.02,0.12,100,18.19,3.16,1.15,25.61,1.93,0.66,2.71,0.91,16.26,5.57,0.45,2.78,13.37,1.46,0.75,4.75,0.16,0.02,0.11
2018M10,08 Barcelona,100,7.68,2.29,1.08,2.5,1.87,0.79,1.94,1.37,42.16,6.68,0.78,1.94,19.02,1.09,1.48,6.39,0.49,0.08,0.37,100,8.08,2.52,1.08,2.39,2.15,0.84,2.11,1.61,41.32,6.33,0.99,2.15,18.97,1.06,1.52,6.02,0.39,0.09,0.37
2018M10,17 Girona,100,2.78,0.88,0.21,0.46,0.57,0.59,0.9,0.57,79.83,4.93,0.16,1.36,3.9,0.59,0.42,1.68,0.1,0.01,0.05,100,3.62,0.92,0.29,0.56,1.38,1.62,0.88,0.51,73.7,5.62,0.15,2.15,5.02,0.92,0.72,1.79,0.07,0.04,0.04
2018M10,46 Valencia/València,100,9.23,2.44,1,2.09,0.94,1.04,3.95,3.81,12.93,28.5,0.93,2.02,22.3,3.26,1.06,3.93,0.39,0.13,0.04,100,8.88,2.41,1.03,2.15,1.03,1.63,5.86,4.08,10.76,23.41,1.09,3,25.36,2.56,1.52,4.64,0.42,0.08,0.09
2018M10,28 Madrid,100,15.19,2.4,3,2.32,3.27,1.93,4.98,3.52,12.46,9.46,2.62,5.21,20.82,3.67,1.9,5.71,0.99,0.33,0.22,100,16.08,2.32,2.84,2.39,3.57,1.83,4.6,3.1,12.03,9.09,2.42,5.8,21.12,3.82,1.93,5.57,0.91,0.34,0.23
2018M09,29 Málaga,100,57.72,0.98,1.05,1.12,2.24,0.8,2.39,2.16,4.3,2.44,2.41,2.76,12.9,1.68,0.55,2.13,0.36,0.81,1.2,100,51.98,1.23,1.78,0.91,1.92,1.05,3.78,2.72,3.97,2.14,3.92,3.35,14.39,1.08,0.83,3.18,0.4,0.67,0.69
2018M09,41 Sevilla,100,41.33,1.41,1.61,1.01,2.55,0.86,2.85,2.64,8.28,4.96,3.61,2.46,20.89,1.34,0.52,2.59,0.54,0.37,0.17,100,35.09,1.93,1.95,1.06,3.28,1.05,2.88,2.55,9.77,6.35,2.97,2.51,22.33,1.44,0.57,3.09,0.64,0.34,0.19
2018M09,"07 Balears, Illes",100,6.52,1.65,2.28,28.66,1.12,1.05,2.05,1.06,16.99,7.04,0.61,2.32,21.98,1.03,0.96,3.54,0.49,0.08,0.58,100,6.8,1.93,2.66,26.42,1.09,1.23,2.35,1.41,16.03,5.93,0.73,2.78,23.27,0.82,0.99,4.37,0.48,0.08,0.65
2018M09,08 Barcelona,100,6.81,2.59,1.03,2,1.95,0.88,2.43,1.51,43.57,7.16,0.71,2.44,18.37,1.03,1.04,5.67,0.49,0.12,0.19,100,7.57,2.69,1.19,2,2.14,0.88,2.45,1.64,42.36,7.23,0.72,2.68,18.02,1.04,0.93,5.78,0.41,0.12,0.15
2018M09,17 Girona,100,1.55,1.39,0.65,0.38,0.15,0.37,0.59,0.38,85.06,2.13,0.46,0.66,3.68,0.26,0.51,1.56,0.19,0.03,0,100,1.38,2.35,0.65,0.35,0.12,0.58,0.95,0.48,81.4,2.24,0.58,0.69,4.76,0.24,0.8,2.1,0.31,0.01,0
2018M09,46 Valencia/València,100,9.99,3.13,0.95,1.77,0.89,0.81,4.81,6.62,11,21.99,1.33,1.94,25.62,3.35,0.67,4.38,0.61,0.07,0.08,100,8.18,3.19,1.08,1.33,0.81,0.85,8.03,8.42,8.05,16.06,2.02,1.98,31.69,2.56,0.77,4.02,0.83,0.1,0.04
2018M09,28 Madrid,100,15.7,2.5,3.58,2.36,3.17,2.06,5.15,3.63,11.21,8.79,2.85,5.27,21.44,3.14,1.78,5.61,1.1,0.33,0.33,100,16.43,2.45,3.58,2.47,3.74,1.94,4.75,3.11,11.52,8.46,2.74,6.06,20.73,3.08,1.77,5.55,1,0.35,0.28
2018M08,29 Málaga,100,53.42,0.84,0.86,0.64,0.82,0.62,2.41,3.32,4.98,2.79,4.04,1.58,16.96,1.91,0.51,2.62,0.35,0.83,0.49,100,47.19,1.12,1.2,0.5,0.64,0.57,3.42,4.16,4.56,2.46,4.46,1.67,20.48,1.57,0.67,3.98,0.44,0.62,0.29
2018M08,41 Sevilla,100,43.29,1.13,1.68,0.65,2.04,0.78,2.75,2.1,10,4.75,3.64,2.08,17.99,1.43,0.86,4.22,0.26,0.29,0.06,100,38.61,1.29,1.72,0.72,2.23,0.75,2.62,1.89,13.32,5.82,3.07,2.32,17.91,1.69,0.92,4.39,0.3,0.38,0.07
2018M08,"07 Balears, Illes",100,8.41,2.09,1.98,20.74,1.48,1.15,2.22,1.51,19.02,7.95,0.9,2.98,22.12,1.27,0.83,4.21,0.48,0.16,0.51,100,8.99,1.78,1.93,19.85,1.19,1.09,2.15,1.42,19.47,7.03,0.78,3.22,23,1.06,0.79,5.07,0.35,0.17,0.65
2018M08,08 Barcelona,100,6.62,2.65,1.07,1.56,2.03,0.71,1.95,1.59,49.57,6.56,0.88,1.99,13.48,1.01,1.22,6.19,0.58,0.16,0.18,100,6.55,2.25,0.86,1.19,1.71,0.61,1.82,1.53,55.43,5.11,0.92,1.77,11.38,0.84,1.5,5.68,0.57,0.12,0.14
2018M08,17 Girona,100,2.14,1.4,0.38,0.4,0.25,0.5,0.93,0.61,79.36,3.52,0.34,0.53,5.11,0.45,0.58,3.24,0.24,0.02,0.01,100,1.6,1.71,0.47,0.26,0.25,0.67,1.23,0.52,75.81,3.79,0.36,0.67,5.66,0.55,0.8,5.25,0.36,0.02,0.01
2018M08,46 Valencia/València,100,8.16,3.84,0.77,1.1,0.79,0.46,4.5,8.01,11.06,18.44,1.2,1.22,33.05,2.38,0.97,3.24,0.52,0.22,0.06,100,7.13,4,0.92,0.71,0.86,0.55,6.59,9.03,7.34,13.72,1.26,1.32,39.42,1.88,0.91,3.56,0.58,0.17,0.03
2018M08,28 Madrid,100,16.19,2.44,3.05,2.23,2.81,1.77,4.56,3.38,11.64,10.68,2.71,5.06,20.73,3.69,1.67,5.98,0.97,0.29,0.14,100,16.68,2.11,2.96,2.28,3.21,1.82,4.1,2.97,13.06,10.54,2.43,5.39,20.56,3.47,1.49,5.68,0.84,0.3,0.12
2018M07,29 Málaga,100,56.81,0.86,1.22,0.55,0.92,0.45,2.88,3.5,3.33,2.4,4.45,1.65,14.52,1.5,0.65,2.16,0.24,1.18,0.73,100,51.95,1.07,2.04,0.37,0.79,0.62,4.32,4.42,2.68,1.82,5.5,2.08,15.8,1.03,1.02,2.78,0.28,0.94,0.49
2018M07,41 Sevilla,100,44,1.53,2.36,0.65,2.81,0.55,2.85,2.03,7.67,4.15,3.69,2.3,19.17,1.45,0.72,2.98,0.51,0.46,0.14,100,39.49,1.94,2.66,0.74,3.68,0.63,2.74,2.13,8.94,4.69,2.91,2.63,19.89,1.5,0.8,3.57,0.45,0.46,0.14
2018M07,"07 Balears, Illes",100,7.98,1.39,1.55,25.94,0.72,1,1.89,1.54,17.49,7.98,2.95,1.98,19.47,1.31,0.99,4.2,0.46,0.45,0.7,100,8.33,1.49,1.87,25.42,0.72,1.11,2.09,1.51,17.28,5.87,4.56,2.28,18.92,1.1,1.11,4.73,0.4,0.38,0.83
2018M07,08 Barcelona,100,7.52,3.1,0.84,1.84,1.78,0.73,1.7,1.48,45.97,7.11,0.76,2.03,16.74,1.26,1.41,4.99,0.55,0.11,0.08,100,8.62,2.91,1.13,1.49,1.84,0.6,1.66,1.63,45.97,6.9,0.75,2.66,15.64,1.11,1.45,4.92,0.5,0.11,0.11
2018M07,17 Girona,100,2.54,1.45,0.35,0.32,0.42,0.4,0.69,0.45,81.33,1.73,0.18,1.41,4.9,0.26,0.92,2.28,0.25,0.03,0.07,100,1.99,1.69,0.57,0.44,0.33,0.48,1.39,0.71,76.94,1.76,0.19,1.49,5.89,0.17,1.55,3.97,0.38,0.02,0.04
2018M07,46 Valencia/València,100,8.08,3.49,1.21,0.96,0.71,0.54,5.02,7.95,9.37,18.96,1.21,1.45,32.8,2.74,1.24,3.52,0.61,0.06,0.07,100,6.25,3.37,1.38,0.67,0.63,0.65,8.16,9.53,6.45,14.36,1.3,1.52,37.95,1.78,1.46,3.76,0.66,0.04,0.07
2018M07,28 Madrid,100,15.13,2.63,3.74,2.28,3.25,2,5.72,3.45,11.15,8.89,2.65,5.01,21.26,3.3,1.97,5.86,1.11,0.29,0.29,100,15.85,2.58,3.75,2.32,3.54,2.07,5.18,3.09,11.53,8.61,2.49,5.71,20.76,3.16,1.75,5.89,1.05,0.3,0.39
2018M06,29 Málaga,100,55.59,1.03,1.27,0.82,1.53,0.69,3.04,3.23,4.11,2.95,2.37,1.67,15.45,1.28,0.7,2.38,0.17,1.03,0.66,100,49.66,1.48,2.44,0.63,1.45,1.08,4.67,4.1,3.64,2.53,2.71,2.01,16.5,1.13,0.82,3.28,0.32,0.99,0.56
2018M06,41 Sevilla,100,45.45,1.81,1.81,0.57,1.83,0.74,3.17,2.23,7.49,3.73,3.42,2.51,20.14,1.04,0.59,2.36,0.32,0.63,0.14,100,39.35,2.04,2.1,0.56,2.31,0.82,3.68,2.57,8.64,4.71,3.28,3.07,20.86,1.09,0.79,3.02,0.4,0.56,0.12
2018M06,"07 Balears, Illes",100,6.95,1.87,1.73,25.49,0.63,1.09,1.28,1.01,16.03,14.58,0.4,1.7,17.78,1.2,0.85,6.48,0.22,0.23,0.48,100,8.01,2.07,2.17,21.11,0.59,1.26,1.62,1.29,13.84,16.93,0.49,1.94,15.98,0.98,0.67,9.98,0.28,0.32,0.47
2018M06,08 Barcelona,100,7.35,4.56,0.95,1.98,2.13,0.77,1.96,1.26,43.67,7.11,0.58,2.34,17.26,1.13,1.34,4.98,0.47,0.07,0.09,100,8,4.72,0.92,1.75,2.33,0.82,2.19,1.47,42.43,6.72,0.55,2.53,16.95,1.17,1.29,5.48,0.51,0.07,0.1
2018M06,17 Girona,100,1.9,1.05,0.18,0.41,0.23,0.32,0.74,0.37,80.52,3.08,0.21,1.27,6.17,0.23,0.54,2.59,0.16,0.02,0.04,100,1.9,1.21,0.31,0.42,0.26,0.56,1,0.45,75.53,3.73,0.18,1.72,6.41,0.59,0.82,4.51,0.25,0.01,0.14
2018M06,46 Valencia/València,100,8.11,6.01,0.75,1.2,0.76,0.63,4.53,6.43,10.51,21.87,1.32,1.61,28.97,3.18,0.95,2.14,0.89,0.07,0.07,100,6.95,5.29,1.25,1.11,0.78,0.79,8.14,7.43,7.74,16.49,1.27,1.69,33.36,2.32,0.98,2.75,1.59,0.06,0.03
2018M06,28 Madrid,100,16.36,2.58,3.33,1.98,3.41,1.93,5.2,3.35,11.76,8.99,2.57,4.73,21.51,3.6,1.81,5.47,0.97,0.32,0.14,100,17.39,2.49,3.52,2.12,3.77,1.94,4.77,3.05,12.03,8.6,2.59,5.24,20.81,3.4,1.65,5.26,0.9,0.33,0.14
2018M05,29 Málaga,100,59.35,1.16,0.74,1.25,1.08,0.67,1.59,2.46,4.74,3.64,1.38,1.37,14.21,1.44,0.8,2.36,0.14,0.93,0.69,100,53.71,1.28,1.84,1.07,0.94,1.04,2.63,2.72,5.41,4.09,1.4,1.57,15.06,1.14,1.07,3.46,0.25,0.73,0.59
2018M05,41 Sevilla,100,44.85,1.23,1.35,1.07,1.85,0.51,2.53,2.12,8.28,4.71,2.84,1.97,20.93,1.23,0.44,2.68,0.33,0.48,0.59,100,39.25,1.46,1.66,1.06,2.12,0.72,3.04,2.08,8.85,5.05,2.47,2.61,22.26,1.25,0.56,3.87,0.44,0.55,0.7
2018M05,"07 Balears, Illes",100,6.76,0.9,1.36,35.37,1.2,0.95,1.41,0.94,17.66,6.15,3.81,2.08,15.61,0.77,0.59,3.69,0.21,0.04,0.51,100,6.42,1.51,2.41,30.69,1.13,1.37,2.18,0.87,17.69,4.92,6.44,2.09,15.51,0.75,0.57,4.77,0.25,0.03,0.4
2018M05,08 Barcelona,100,7.3,4.59,1.33,1.76,1.57,0.76,2.6,1.86,43.13,6.84,0.66,2.68,16.75,0.97,1.3,4.74,0.56,0.17,0.43,100,7.24,4.14,1.31,2,1.56,0.93,2.69,1.87,43.62,7.06,0.69,2.88,15.88,0.87,1.27,4.95,0.47,0.15,0.43
2018M05,17 Girona,100,2.17,0.68,0.41,0.33,0.19,0.26,2.25,0.56,82.19,2.51,0.22,2.68,3.85,0.25,0.35,0.83,0.24,0.02,0.01,100,2.73,0.65,0.59,0.37,0.12,0.31,4.86,1.84,72.64,2.62,0.6,2.93,4.56,0.16,0.9,2.83,1.26,0.03,0
2018M05,46 Valencia/València,100,9.64,4.75,1.14,1.29,1.1,0.53,3.03,5.83,12.66,24.19,0.78,1.66,26.17,3.36,0.62,2.3,0.65,0.11,0.2,100,9.38,5.22,2.2,1.15,0.96,0.81,4.22,5.43,10.82,19.99,1.22,1.89,28.04,2.43,1.52,3.77,0.71,0.08,0.16
2018M05,28 Madrid,100,15.82,2.89,3.06,2.02,2.91,1.87,5.52,3.87,11.73,9.28,2.72,5.42,20.06,3.3,2.01,5.26,1.13,0.26,0.85,100,16.42,2.63,3.07,2.07,3.51,1.94,5.15,3.42,11.77,8.76,2.64,5.96,20.1,3.09,1.9,5.5,1.1,0.28,0.69
