,periodo,provincia,viajeros_total,viajeros_esp,viajeros_ext,pernoc_total,pernoc_esp,pernoc_ext,provincia_simp,id,estancia_media_total,estancia_media_esp,estancia_media_ext,year,month,iso_date
631,2017M06,41 Sevilla,317037,135232,181806,563611,216386,347225,Sevilla,2017M06_Sevilla,1.7777451843160261,1.6001094415522954,1.909865460985886,2017,6,2017-06-01
632,2017M06,"07 Balears, Illes",1563138,178385,1384753,9420349,702774,8717575,Illes Balears,2017M06_Illes Balears,6.026562593961634,3.9396473918771195,6.295400696008603,2017,6,2017-06-01
633,2017M06,08 Barcelona,1208727,316551,892176,3408451,639503,2768948,Barcelona,2017M06_Barcelona,2.819868340824686,2.0202210702224916,3.103589426301537,2017,6,2017-06-01
634,2017M06,17 Girona,463417,198063,265354,1558770,414844,1143926,Girona,2017M06_Girona,3.3636444066575026,2.0945052836723668,4.3109431174958734,2017,6,2017-06-01
635,2017M06,46 Valencia/València,299797,178121,121676,710858,421397,289461,Valencia,2017M06_Valencia,2.3711311320660315,2.365790670386984,2.378949012130576,2017,6,2017-06-01
636,2017M06,28 Madrid,1072991,536784,536206,2162892,898539,1264354,Madrid,2017M06_Madrid,2.015759684843582,1.6739302959849771,2.357963170870897,2017,6,2017-06-01
637,2017M05,29 Málaga,553665,156748,396917,1954812,356038,1598774,Málaga,2017M05_Málaga,3.530676492102625,2.2714037818664354,4.027980660944228,2017,5,2017-05-01
638,2017M05,41 Sevilla,324284,127760,196524,631275,240076,391199,Sevilla,2017M05_Sevilla,1.9466732863786065,1.8791170945522855,1.9905914799210274,2017,5,2017-05-01
639,2017M05,"07 Balears, Illes",1333964,143630,1190334,7422865,497317,6925548,Illes Balears,2017M05_Illes Balears,5.564516733585014,3.4624869456241734,5.818155240461921,2017,5,2017-05-01
640,2017M05,08 Barcelona,1181228,293849,887380,3113934,592240,2521694,Barcelona,2017M05_Barcelona,2.6361837003525146,2.01545691834922,2.8417295859721876,2017,5,2017-05-01
641,2017M05,17 Girona,361997,139153,222844,1060764,319609,741155,Girona,2017M05_Girona,2.9303115771677666,2.296817172464841,3.3258916551488933,2017,5,2017-05-01
642,2017M05,46 Valencia/València,282687,159837,122851,615254,327894,287359,Valencia,2017M05_Valencia,2.1764495714341305,2.0514273916552486,2.339085558929109,2017,5,2017-05-01
643,2017M05,28 Madrid,1102462,553773,548690,2168316,920437,1247879,Madrid,2017M05_Madrid,1.9667943203484564,1.6621196771962519,2.274287849240919,2017,5,2017-05-01
644,2017M04,29 Málaga,534549,191239,343311,1847771,516751,1331019,Málaga,2017M04_Málaga,3.456691528746663,2.7021214292063855,3.8770065625628076,2017,4,2017-04-01
645,2017M04,41 Sevilla,313277,133406,179871,636366,263964,372402,Sevilla,2017M04_Sevilla,2.0313205246475166,1.9786516348590018,2.0703837750387777,2017,4,2017-04-01
646,2017M04,"07 Balears, Illes",571312,107073,464239,2954104,409113,2544992,Illes Balears,2017M04_Illes Balears,5.170736830313384,3.820879213247037,5.482072811633663,2017,4,2017-04-01
647,2017M04,08 Barcelona,1098098,305778,792320,2836675,664668,2172007,Barcelona,2017M04_Barcelona,2.583262149644203,2.17369464121029,2.741325474555735,2017,4,2017-04-01
648,2017M04,17 Girona,369211,160376,208835,1052044,409758,642286,Girona,2017M04_Girona,2.8494383970141737,2.554983289270215,3.075566835061173,2017,4,2017-04-01
649,2017M04,46 Valencia/València,276139,168033,108105,653645,383251,270394,Valencia,2017M04_Valencia,2.367086865672723,2.2808079365362754,2.5012164099717866,2017,4,2017-04-01
650,2017M04,28 Madrid,1067032,536729,530303,2165634,943240,1222393,Madrid,2017M04_Madrid,2.029586741541022,1.7573859433717947,2.3050840745762327,2017,4,2017-04-01
651,2017M03,29 Málaga,362153,136572,225581,1281601,362027,919573,Málaga,2017M03_Málaga,3.5388385571843943,2.650814222534634,4.076464773185685,2017,3,2017-03-01
652,2017M03,41 Sevilla,275613,137742,137871,521947,242820,279127,Sevilla,2017M03_Sevilla,1.8937677105216373,1.762861001001873,2.024551936230244,2017,3,2017-03-01
653,2017M03,"07 Balears, Illes",248405,81237,167168,1215890,342116,873775,Illes Balears,2017M03_Illes Balears,4.894788752239287,4.211332274702414,5.22692740237366,2017,3,2017-03-01
654,2017M03,08 Barcelona,934431,296450,637981,2296420,601531,1694890,Barcelona,2017M03_Barcelona,2.457559734212585,2.0291145218417945,2.656646514551374,2017,3,2017-03-01
655,2017M03,17 Girona,210208,111232,98976,451406,215531,235875,Girona,2017M03_Girona,2.14742540721571,1.9376708141542003,2.3831534917555772,2017,3,2017-03-01
656,2017M03,46 Valencia/València,244898,154701,90197,537533,322875,214658,Valencia,2017M03_Valencia,2.194926050845658,2.087090581185642,2.37987959688238,2017,3,2017-03-01
657,2017M03,28 Madrid,983876,527856,456020,1894658,882747,1011910,Madrid,2017M03_Madrid,1.9257081176896276,1.6723254069291624,2.2190035524757685,2017,3,2017-03-01
658,2017M02,29 Málaga,281267,122933,158333,919408,277793,641615,Málaga,2017M02_Málaga,3.2688086408999277,2.2597105740525327,4.052313794344831,2017,2,2017-02-01
659,2017M02,41 Sevilla,232531,123524,109007,424395,208505,215891,Sevilla,2017M02_Sevilla,1.8251114905109427,1.6879715682782293,1.9805241865201317,2017,2,2017-02-01
660,2017M02,"07 Balears, Illes",129922,54662,75260,522678,167520,355159,Illes Balears,2017M02_Illes Balears,4.023013808284971,3.064651860524679,4.7190938081318095,2017,2,2017-02-01
661,2017M02,08 Barcelona,749671,244330,505341,1755346,433692,1321654,Barcelona,2017M02_Barcelona,2.341488466273872,1.775025580157983,2.615370611131889,2017,2,2017-02-01
662,2017M02,17 Girona,126731,76325,50406,245987,129765,116222,Girona,2017M02_Girona,1.941016799362429,1.7001637733377006,2.3057175733047655,2017,2,2017-02-01
663,2017M02,46 Valencia/València,196501,119494,77007,385182,207130,178052,Valencia,2017M02_Valencia,1.9602037648663366,1.7333924715885316,2.3121534405963096,2017,2,2017-02-01
664,2017M02,28 Madrid,887678,512811,374867,1692260,862468,829793,Madrid,2017M02_Madrid,1.9063894790678602,1.6818437982024566,2.2135664115539644,2017,2,2017-02-01
665,2017M01,29 Málaga,223154,90312,132842,737402,198720,538682,Málaga,2017M01_Málaga,3.3044534267815053,2.2003720435822482,4.055057888318453,2017,1,2017-01-01
666,2017M01,41 Sevilla,217888,108185,109702,396212,182936,213277,Sevilla,2017M01_Sevilla,1.81842047290351,1.6909553080371587,1.9441486937339338,2017,1,2017-01-01
667,2017M01,"07 Balears, Illes",55727,23268,32458,224756,55492,169263,Illes Balears,2017M01_Illes Balears,4.0331616631076495,2.384906309094035,5.21483147452092,2017,1,2017-01-01
668,2017M01,08 Barcelona,692906,229810,463096,1615020,415025,1199995,Barcelona,2017M01_Barcelona,2.3307923441274863,1.805948392150037,2.5912445799575035,2017,1,2017-01-01
669,2017M01,17 Girona,99604,61070,38534,181407,111341,70066,Girona,2017M01_Girona,1.8212822778201678,1.8231701326346814,1.8182903409975606,2017,1,2017-01-01
670,2017M01,46 Valencia/València,155411,92346,63065,301443,161548,139895,Valencia,2017M01_Valencia,1.9396503465005694,1.7493773417365126,2.2182668675176407,2017,1,2017-01-01
671,2017M01,28 Madrid,847583,485984,361600,1691367,856283,835084,Madrid,2017M01_Madrid,1.9955178430902931,1.7619571837755976,2.3094137168141593,2017,1,2017-01-01
